ic_id,primary_alias,aliases,decision,evidence_count,clean_candidate,admitted_clean,strict_lemma_seed,typed_sense_seed,resolver_id,longman,ogden,high_frequency,early_aoa,high_concreteness,frequency,age_of_acquisition,concreteness,sense_count,tag_counts,fired_rules,flags
ic:unchangeability,unchangeability,unchangeability,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:unchangeable,unchangeable,unchangeable,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.1949241291364032,10.68,2.14,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:unchangeableness,unchangeableness,unchangeableness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,1.74,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:unchangeably,unchangeably,unchangeably,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,1.72,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:unchanged,unchanged,unchanged,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.860035866211455,8.47,2.26,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:unchanging,unchanging,unchanging,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.2460766515837847,9.21,2.11,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:unchangingness,unchangingness,unchangingness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:uncharacteristic,uncharacteristic,uncharacteristic,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.0699853925281033,11.16,1.85,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:uncharacteristically,uncharacteristically,uncharacteristically,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.136932182158717,,1.93,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa
ic:uncharged,uncharged,uncharged,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,2.18,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncharitable,uncharitable,uncharitable,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.8938941334724222,10.44,2.11,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:uncharted,uncharted,uncharted,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.077163977155227,10.95,2.69,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:unchartered,unchartered,unchartered,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.7689553968641223,12.65,2.37,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:unchaste,unchaste,unchaste,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.7689553968641223,13.8,2.19,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:uncheckable,uncheckable,uncheckable,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:unchecked,unchecked,unchecked,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.592864137808441,10.65,2.11,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:uncheerfulness,uncheerfulness,uncheerfulness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:unchewable,unchewable,unchewable,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:unchivalrous,unchivalrous,unchivalrous,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.5928641378084412,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa;missing_concreteness
ic:unchivalrously,unchivalrously,unchivalrously,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:unchristian,unchristian,unchristian,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.1949241291364032,10.11,1.55,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:unchristianly,unchristianly,unchristianly,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:unchristlike,unchristlike,unchristlike,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:unchurch,unchurch,unchurch,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:uncial,uncial,uncial,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:uncivil,uncivil,uncivil,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.8938941334724222,12.32,1.7,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:uncivilised,uncivilised,uncivilised;uncivilized,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.848136642911747,10.78,2.26,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:uncivilly,uncivilly,uncivilly,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,1.79,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:unclad,unclad,unclad,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,3.04,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:unclaimed,unclaimed,unclaimed,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.592864137808441,9.67,2.62,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:unclasp,unclasp,unclasp,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.8938941334724222,10.0,3.26,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:unclassifiable,unclassifiable,unclassifiable,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,1.83,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:unclassified,unclassified,unclassified,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.8938941334724222,11.8,2.39,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:unclean,unclean,unclean,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.1113780776863287,6.83,3.21,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:uncleanliness,uncleanliness,uncleanliness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:uncleanly,uncleanly,uncleanly,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,2.57,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncleanness,uncleanness,uncleanness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.5928641378084412,7.68,2.5,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:unclear,unclear,unclear,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.1726477344252513,8.21,2.39,3,"{""lexical-word"": 2, ""technical-term"": 1}",r_admit_lexical,
ic:uncleared,uncleared,uncleared,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:unclearly,unclearly,unclearly,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:unclearness,unclearness,unclearness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:unclimbable,unclimbable,unclimbable,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:unclip,unclip,unclip,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.5928641378084412,9.74,3.61,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:unclipped,unclipped,unclipped,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.5928641378084412,,2.81,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa
ic:uncloak,uncloak,uncloak,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.5928641378084412,11.33,3.04,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:unclogged,unclogged,unclogged,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,3.42,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:unclothe,unclothe,unclothe,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,3.37,3,"{""lexical-word"": 3}",r_admit_lexical,missing_frequency;missing_aoa
ic:unclothed,unclothed,unclothed,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,3.92,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:unclouded,unclouded,unclouded,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.7689553968641223,9.39,2.12,4,"{""lexical-word"": 4}",r_admit_lexical,
ic:uncloudedness,uncloudedness,uncloudedness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:unclutter,unclutter,unclutter,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:uncluttered,uncluttered,uncluttered,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.9908041464804787,9.89,2.93,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:unco,unco,unco,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:uncoated,uncoated,uncoated,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,3.29,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncoerced,uncoerced,uncoerced,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.5928641378084412,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa;missing_concreteness
ic:uncoil,uncoil,uncoil,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.7689553968641223,9.89,3.79,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:uncoiled,uncoiled,uncoiled,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,2.97,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncollected,uncollected,uncollected,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.5928641378084412,9.58,2.38,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:uncollectible,uncollectible,uncollectible,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,2.15,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncolored,uncolored,uncolored;uncoloured,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,3.67,3,"{""lexical-word"": 3}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncolumned,uncolumned,uncolumned,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:uncombable,uncombable,uncombable,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:uncombed,uncombed,uncombed,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.9908041464804787,6.56,3.23,1,"{""lexical-word"": 1}",r_admit_lexical,
ic:uncombined,uncombined,uncombined,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,2.81,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncomely,uncomely,uncomely,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,1.92,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncomfortable,uncomfortable,uncomfortable,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,4.1943809214584515,7.17,2.07,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:uncomfortableness,uncomfortableness,uncomfortableness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.7689553968641223,,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_aoa;missing_concreteness
ic:uncomfortably,uncomfortably,uncomfortably,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.29183414214446,,2.52,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa
ic:uncommercial,uncommercial,uncommercial,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:uncommercialised,uncommercialised,uncommercialised;uncommercialized,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:uncommitted,uncommitted,uncommitted,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.136932182158717,12.22,1.83,3,"{""lexical-word"": 3}",r_admit_lexical,
ic:uncommon,uncommon,uncommon,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,3.3371571209311175,8.95,2.38,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:uncommonly,uncommonly,uncommonly,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.437962177822698,,1.79,1,"{""lexical-word"": 1}",r_admit_lexical,missing_aoa
ic:uncommonness,uncommonness,uncommonness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,1.48,2,"{""lexical-word"": 2}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncommunicativeness,uncommunicativeness,uncommunicativeness,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,1.8,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncompartmented,uncompartmented,uncompartmented,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:uncompassionate,uncompassionate,uncompassionate,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,1.52,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncompensated,uncompensated,uncompensated,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,2.36,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncompetitive,uncompetitive,uncompetitive,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,1.87,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa
ic:uncomplaining,uncomplaining,uncomplaining,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.5928641378084412,12.83,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_concreteness
ic:uncomplainingly,uncomplainingly,uncomplainingly,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,,,,1,"{""lexical-word"": 1}",r_admit_lexical,missing_frequency;missing_aoa;missing_concreteness
ic:uncompleted,uncompleted,uncompleted,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,1.9908041464804787,8.79,3.21,2,"{""lexical-word"": 2}",r_admit_lexical,
ic:uncomplicated,uncomplicated,uncomplicated,admit,1,false,true,false,false,legacy_typed_sense_seed_pre_p2,false,false,false,false,false,2.7969841204643657,11.65,1.97,2,"{""lexical-word"": 2}",r_admit_lexical,
